S1,Ss,Tm,zetaM,gapRatio,RI,mu1,R1,GMFile,GMScale,mu2,mu3,R2,R3,beam,roofBeam,col,moatGap,Tfb,T1,T2,ST1,ST2,GMSavg,GMS1,GMST1,GMST2,GMSTm,IDALevel,maxDisplacement,driftMax1,driftMax2,driftMax3,accMax0,accMax1,accMax2,accMax3,velMax0,velMax1,velMax2,velMax3,collapseDrift1,collapseDrift2,collapseDrift3,serviceDrift1,serviceDrift2,serviceDrift3,occupancyDrift1,occupancyDrift2,occupancyDrift3,resDrift1,resDrift2,resDrift3,impactedLeft,impactedRight,impacted,uplifted,runFailed
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN164_IMPVALL.H_H-CPE147,15.616018132428538,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166212,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,1.2016437052086753,1.499953209180015,0.7387648452354212,0.48879357909814575,0.6080836859120529,2.0,29.7276,0.20002589743589744,0.14340576923076923,0.07470833333333332,0.19884109730848862,0.08701526915113873,0.6584601449275362,0.17688431677018635,56.8635,37.8681,19.5551,14.2649,1,1,1,1,1,1,1,1,1,0.9773858974358973,0.9688910256410256,0.9644807692307692,1,1,1,1,-3
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN187_IMPVALL.H_H-PTS225,12.922002933165713,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166652,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,1.2016437052086753,1.421496562465534,1.1154116583433298,0.8260508109997824,0.7257425857763246,2.0,30.4646,0.20004807692307694,0.0026147435897435766,0.01606923076923078,1.0193374741200827,1.1647489648033127,0.14109239130434784,0.621322463768116,95.6817,24.1276,35.8307,86.0766,1,1,1,1,1,1,1,1,1,0.9310391025641025,0.12864102564102553,0.08929487179487183,1,1,1,1,-3
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN294_ITALY_A-TRC000,36.07939679550523,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805165986,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,1.2016437052086753,2.6277017951591533,1.0899634419290043,0.5804997685358304,0.5987855754191473,2.0,28.7911,0.19998333333333335,0.10336602564102564,0.0844147435897436,0.4769591097308489,0.42579710144927535,0.3761930641821946,0.21852484472049688,47.3583,35.8097,18.1257,2.33777,1,1,1,1,1,1,1,1,1,0.9504580769230768,0.723121794871795,0.7166025641025638,1,1,1,1,-3
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN812_LOMAP_WDS000,11.970859368693178,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.209232080516605,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,1.2016437052086753,2.5108219128568665,0.9075718817179683,0.6069783969869613,0.8461750383416945,2.0,28.3145,0.12099807692307693,0.04338782051282051,0.04438269230769231,6.447955486542443,2.593245341614907,1.8222179089026918,1.2129710144927535,85.6955,82.3766,83.023,91.2001,1,0,0,1,1,1,1,1,1,0.11583733974358974,0.024467307692307674,0.01722051282051284,1,1,1,1,0
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN787_LOMAP_SLC270,6.045790370294888,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.209232080516639,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,1.2016437052086753,3.3568398574620155,0.9500456486971904,0.35200618572250736,0.5755079749497333,2.0,31.879,0.20006298076923076,0.04594999999999999,0.030264102564102585,2.1798990683229813,0.8686516563146999,0.19358281573498964,0.6890683229813664,107.785,33.1092,22.0954,2.0165,1,1,1,1,1,1,1,1,1,0.9735328846153846,0.41672884615384614,0.4032538461538462,1,1,1,1,-3
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN779_LOMAP_LGP000,1.6507414426302085,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166767,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,1.2016437052086753,1.7282024848256312,0.9393890564158452,0.44389017617835125,0.6196416215805539,2.0,29.2936,0.19995602564102563,0.041278205128205125,0.03196538461538461,0.39891821946169775,0.4353856107660456,0.05865010351966875,0.08728183229813666,76.0216,37.1323,30.0303,12.4862,1,1,1,1,1,1,1,1,1,0.974299358974359,0.17309615384615376,0.15074358974358967,1,1,1,1,-3
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN827_CAPEMEND_FOR000,9.232433737983047,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166428,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,1.2016437052086753,1.6605418391401359,1.3571607374092292,0.5030522437441916,0.6184588552395254,2.0,30.4246,0.20006153846153846,0.029719871794871785,0.012830769230769253,2.5904503105590067,0.8363198757763975,0.2631909937888199,0.4777458592132505,81.9817,77.7784,84.5447,109.34,1,1,1,1,1,1,1,1,1,0.9874628205128204,0.14542948717948717,0.07152564102564095,1,1,1,1,-3
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN3747_CAPEMEND_CRW270,8.608348027706215,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166616,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,1.2016437052086753,1.5662381343877825,1.0879772973829467,0.6586326255403178,0.6520416456125748,2.0,32.0653,0.19995897435897433,0.023964102564102602,0.007188461538461546,1.1749844720496896,0.4419487577639752,0.3724818840579711,0.3041692546583851,76.7803,98.0386,100.947,128.6,1,1,1,1,1,1,1,1,1,0.9972653846153847,0.31869230769230783,0.13036538461538455,1,1,1,1,-3
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN825_CAPEMEND_CPM000,3.1716209327226146,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166563,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,1.2016437052086753,2.363390110032952,0.6230393296679598,0.5340943827943817,0.6393423251842767,2.0,28.5112,0.0849429487179487,0.05548461538461538,0.04525448717948718,6.302691511387164,2.0836516563147,1.1391589026915114,1.0227173913043481,167.144,168.86700000000002,170.77599999999998,172.037,1,1,0,1,1,1,1,1,1,0.0033751474358974356,0.016558846153846153,0.008974807692307692,1,1,1,1,0
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN1089_NORTHR_TPF360,33.8617549646908,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166463,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,1.2016437052086753,2.674532790720543,0.6109614778658434,0.3789875924266858,0.5426437659830107,2.0,30.4686,0.19991807692307692,0.039966666666666664,0.019364743589743574,1.1079787784679092,0.6565450310559007,0.6545471014492754,0.017850621118012427,100.086,15.3835,5.916,18.6254,1,1,0,1,1,1,1,1,1,0.5239166666666666,0.07047179487179488,0.01819871794871794,1,1,1,1,-3
