cost_mean,cost_std,cost_min,cost_10%,cost_50%,cost_90%,cost_max,time_l_mean,time_l_std,time_l_min,time_l_10%,time_l_50%,time_l_90%,time_l_max,time_u_mean,time_u_std,time_u_min,time_u_10%,time_u_50%,time_u_90%,time_u_max,collapse_freq,irreparable_freq,replacement_freq,B_mean,B_std,B_min,B_25%,B_50%,B_75%,B_max,C_mean,C_std,C_min,C_25%,C_50%,C_75%,C_max,D_mean,D_std,D_min,D_25%,D_50%,D_75%,D_max,E_mean,E_std,E_min,E_25%,E_50%,E_75%,E_max
951157.3482621314,803907.9098795861,457590.1728836331,710760.8017106811,859645.9387611747,1029413.1433513744,8100000.0,307.6858650249901,498.8900193548558,110.99584778740642,183.26300980646317,247.9708365465684,332.63189574237015,4764.705882352941,609.111609517428,470.7671041803589,288.2028152917257,447.1349013894856,554.5765952912408,680.8863660773698,4764.705882352941,0.0,0.0122,0.0122,252487.1359139976,83633.40021626622,21545.28922320277,193093.5557379156,248419.0604932361,305679.0011181373,1143631.872062164,336463.07101979695,67745.04689315612,164553.75981029734,290516.6333855406,332468.8657878012,375902.8066727574,1330512.1832568964,267180.2515202031,59441.77947299914,99048.71459857888,225842.52220761887,263267.44739684684,304622.0187573486,606442.8341809284,6733.834178247189,3116.277334148513,1263.6729481256186,4569.131448147364,6054.016234065623,8119.969611612976,35294.22885656182
1000295.8120948672,689635.0463784902,533336.8083933266,773290.5659626877,927792.4146834816,1117434.2563947944,8100000.0,288.82034999295354,431.0654617754385,111.26619919931149,184.0636634876096,240.1410986038857,321.4501880618749,4764.705882352941,667.4356213279682,405.66338739871617,311.8516147944949,505.3748511498838,620.00989284716,771.3173484991248,4764.705882352941,0.0,0.009,0.009,255019.52926970637,94960.06603654084,42215.56362652169,188217.0206560256,245073.0730266185,310535.7640040701,1310506.2506009748,363971.271415912,68942.49010306773,176980.13377463218,316303.91745751514,359947.7288327777,404462.6551902253,1050215.7663423966,310767.66653698584,65131.23833663649,79689.17770014096,264894.5497914205,306638.1230957487,350330.47065051435,656401.8797248979,6059.708453346482,2884.174735050472,1244.0206254110858,4085.2901085633303,5434.767092696391,7320.46882094337,37120.73778788271
111226.54141684876,49986.49064363785,12742.804638406977,44105.90425200187,107109.49953843572,179939.8016822604,369264.82596765726,40.62844077318492,31.582789174715533,3.272069738905803,12.669188380410132,27.36708918211862,89.29396403653698,304.68481064191707,69.33600485663285,37.817617539916014,7.184843121498906,30.02137124802831,58.20672342004588,125.85164615002692,348.90037179837805,0.0,0.0,0.0,1.281838048548836,83.98397540188883,0.0,0.0,0.0,0.0,7085.217947932293,33271.25849285821,9973.087918226964,7112.48546797838,26743.80915519813,32435.454126694465,38711.92958701018,171692.12285791087,70745.79750304706,48879.257544011605,0.0,37326.3192323592,65612.37821960711,101719.99137130132,322921.8105722468,7208.203582894939,3318.7240820560555,1509.239327322479,4952.606509943795,6495.77161199474,8595.856549409378,39272.23736852495
37210.40407375359,23011.251255378174,8151.296730773686,19342.181739647094,30561.975071741203,68663.4936295981,231410.1721310744,14.91317610229833,15.171451741284184,1.7907721090800288,6.386759437004861,11.34895175106909,20.97460627579377,158.2109710304815,25.37193132543492,18.005036277679203,3.933689419294727,12.468397217213544,21.24191825192589,38.23593239700267,177.5080121289905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22436.96576780993,8161.421517803379,3860.549852483976,16366.756437966167,21735.255404034306,27579.193109026844,78647.55376595061,7729.478082665611,21024.37790103412,0.0,0.0,0.0,0.0,193126.662787752,7043.960223278049,3211.7408245890824,1240.342271175247,4840.526727347394,6354.964139013986,8461.51613838952,33153.62541350488
52970.45965270396,22683.83794820168,16454.307579067092,32854.69623946123,46375.02410026335,88311.47985785955,225491.7153315312,18.45594830637146,9.357339910248152,4.346286272335092,11.338007063791734,16.96940354824753,25.57674045385834,282.8790460310932,36.45753848363029,13.521600710004686,9.161108678083146,23.39701497020961,34.443966626486386,50.357641066938925,319.96764373529714,0.0,0.0,0.0,0.4026990551909273,40.26990551909272,0.0,0.0,0.0,0.0,4026.990551909273,37976.98044730029,10061.811474937596,10083.723038931468,31057.532796186577,37184.512694188656,43814.27672265968,106602.0682389491,8498.04685246077,20021.91796746176,0.0,0.0,0.0,583.8145597988205,152346.06403690492,6495.029653887726,3027.397595858637,1309.3480841225007,4440.304105932021,5856.171983122048,7806.950195695568,35170.90230156544
28934.89827953366,28750.150459505727,3222.960054347964,9728.021276869787,16489.09945501104,76844.99859845433,183770.64259347515,17.346025885139174,26.686633006319017,0.1542614278914747,2.334520195783172,5.346357309206576,60.406481293907696,173.82194154296167,21.32888407907209,27.852390278763338,0.3214686331276443,4.443465965302161,8.941031416060579,66.52915840852194,181.47636424754984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7931.51084144454,5109.759922048566,0.0,4659.068363947386,6464.0654399893865,10018.703184997952,82037.89637682587,13442.3907053513,27977.041424011924,0.0,0.0,0.0,0.0,169924.5283618869,7560.996732737822,3450.848288361082,1785.2585160924812,5185.848672945406,6827.715402594551,9039.141651486569,46521.72064780656
70662.48988173238,32221.10057598197,18471.74575138089,38334.248804750525,59438.46765408886,115082.10665420696,246123.7872668499,21.44415260524521,13.092574134441517,5.178065743865374,12.515658848950125,18.74142024943516,30.01024725441413,167.62857014907297,44.06416175710367,18.229846886837088,10.926511808031677,27.13741264017537,40.67856045208536,62.18577764100541,214.04623492725835,0.0,0.0,0.0,0.4027127741910038,40.27127741910037,0.0,0.0,0.0,0.0,4027.1277419100384,40358.692036352695,10904.508033669885,9241.043402856869,33121.76702049581,39262.43381399496,46189.40370594792,177324.48730173468,22647.705643580124,30139.41300943053,0.0,0.0,1190.8436853000867,45498.42627598739,192579.6650746812,7655.6894890253825,3457.460933750214,1561.841587588949,5317.614204304535,6926.821965310126,9133.38407007751,38445.64692457784
39836.39677441352,26990.47955275193,7639.552673248118,18663.513699983683,30559.58698334737,79906.5378757507,225844.71213893456,17.160148628165906,19.737434197390854,1.8009570069070089,6.2103124965013885,11.467549300949749,29.662562590081343,206.2237649719604,27.745356185240222,22.476571419304268,3.6065774065094542,12.190660704991297,21.38139462267088,48.14156658427656,227.38779677692588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21791.25757216301,8138.960395496123,3860.521444723668,15761.919639000744,21036.124778227357,26826.515301219144,78719.60006088766,11469.98305842172,25386.89634568928,0.0,0.0,0.0,846.2936032528976,200837.1812795044,6575.156143828796,3108.5004952872982,1338.3236341057514,4482.267423402816,5885.215501483832,7862.588992347608,50264.65122225602
40290.29534999588,17519.693379103446,11788.570518180915,25774.366712677507,37099.32366952005,53313.77389765737,243161.46150487004,17.215495543449265,13.016544785189044,2.8549823026008028,8.952155216468906,14.611785290848315,24.26700981753643,178.93840540559586,29.49705936547432,15.57685658553963,6.4609675381633815,17.60429722892968,26.80189674059003,39.64620178984271,193.5181005105829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30014.19062738202,8975.393191511355,5270.178795518299,23705.17993373389,29424.28081605069,35423.886795325496,97354.08924002523,3193.1782120732287,14556.406033373663,0.0,0.0,0.0,0.0,199610.85248336423,7082.926510540619,3287.3180316783178,1669.4122910947312,4861.014413113967,6354.883144845455,8464.56835709288,58044.83254365572
8091525.237814829,211909.6470224405,2365410.63574578,8100000.0,8100000.0,8100000.0,8100000.0,4758.732504095943,149.27264932290444,923.655642134467,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4760.043553497448,116.54829303811718,1618.3235252730394,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0053,0.9931,0.9984,1860220.4192498657,182914.09080875487,1452631.1009192076,1753710.500079466,1882681.0793858035,1949893.799251808,2305418.634268973,571859.3746117187,167455.52516488254,414626.6064611446,502971.5641127548,544989.5204029134,576118.6309568719,1157047.6997864712,363818.8095808389,81636.56023708086,257108.16670675785,311850.4152312296,335607.1018776158,398124.5236444836,608988.6765292991,7375.030824777111,2613.61490670702,4757.670354864479,5426.810152258322,6347.759141459803,8848.411231947566,12640.778879988182
35306.156027538265,29361.770241803137,5390.71018269023,13448.855162749556,23433.714009134543,78801.36224880451,241482.29340999128,16.168563293443245,22.27336166653869,0.6786269947206812,3.820672611503928,8.568227454023777,41.39127510039515,169.3269348786496,23.434907901280905,24.562543173767107,1.7670250133082306,7.574571538055066,14.959079344288687,53.67221178273435,206.82662284660736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13902.050155696455,6846.276909810585,188.09880856546943,8750.728577549908,12764.211733895352,17777.383274561485,94878.8923879134,14033.70661254736,28204.21295808408,0.0,0.0,0.0,1897.278725607697,193921.1902141841,7370.399259294453,3323.1288825492443,1458.1956244750463,5101.832859055946,6653.083404708712,8864.415268078748,36158.91306038111
53390.93235350986,28445.276486505576,14352.70830075521,29851.94243364792,43526.32344723874,95294.22839872858,241118.88265185477,20.814172013052925,18.546819729970476,2.662571092021928,10.031449513077854,15.776763193619855,31.06603887366949,283.3807509433308,37.21967842353072,22.241197542083963,6.900648039192201,20.617662499334312,31.37808542086361,56.9467810381354,313.10012217868564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33073.4145614925,9359.546515676251,8444.792705687689,26552.791834729014,32463.79671219956,38585.63737057816,96202.75590711656,12844.763231021152,26552.314754576117,0.0,0.0,0.0,1292.1941196631185,201572.82466629235,7472.7545609962035,3379.573148274525,1669.5216240148957,5137.525852542319,6742.641454127612,8931.991646079947,38948.91633533061
17896.814146511035,8264.425322013676,3322.9759350539107,10246.246052426372,16284.027663978954,26719.16996886996,117029.02359357588,6.456335509868176,3.849177379523373,0.3852416244471018,2.7021396342692268,5.480503778227726,11.551002225384597,74.86748389333525,10.819083542357127,5.343153490539323,0.7282329033501593,5.398268657016882,9.67831977184676,17.82040397975383,79.25846147327385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10695.846658022832,5675.13932007628,188.09416832683576,6291.0215884868485,9406.60499963781,13933.41284367153,51576.38689918729,534.6600347056436,5115.676423498623,0.0,0.0,0.0,0.0,83107.37396222868,6666.307453782559,3173.447282427251,1452.1207932287743,4532.94376019778,5962.458101844028,7974.75375786439,45385.75049309572
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.1955,0.8045,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851530.9441518004,474160.05188760936,461810.8728277685,676789.1085187261,817429.0761689902,976470.7386095594,8100000.0,227.6753472527473,292.1817891592752,90.45441661950704,154.4723513478881,203.06981952578843,270.9164821381792,4764.705882352941,552.9142597049407,282.1836922231262,268.71290785678,427.6837195805491,528.7769575666011,654.588297415993,4764.705882352941,0.0,0.004,0.004,200136.3874632654,74998.61664426042,17928.95648707801,145738.6814987446,194163.7645025287,248198.956423686,837936.150655779,337938.0926039288,68618.3449069816,164497.56398750586,291056.6952763145,333643.7072059232,378570.3640125678,1343269.0371247104,276868.1996584865,60442.62733344617,106802.15166713564,234549.35194994573,272819.48562188377,314802.453414608,631409.8819817443,7477.946932753481,3372.9407631658223,1571.8992471700203,5166.877450062108,6776.896800799597,8977.456484093036,45209.39632237765
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.8169,0.1831,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3766865.784398888,2876691.9916638127,1172556.1317574286,1667430.742176398,1965372.808218205,8100000.0,8100000.0,1767.0974104145798,1988.0249584049668,262.91501270505165,384.2880151784602,481.3893081552086,4764.705882352941,4764.705882352941,2277.3343941342155,1652.5914079287566,729.2668600020388,1047.3944752331922,1255.3748727919717,4764.705882352941,4764.705882352941,0.0,0.3053,0.3053,1134954.9660369211,161390.40527653525,568867.1008441619,1024289.0087078348,1131987.9714931578,1242617.5721781189,1949840.12091664,468451.4882446568,56754.11745220355,286916.08507310314,434663.1038839928,466092.912677732,500504.06307067006,1128473.528649549,253103.86463637164,59295.66767972288,79623.54890775312,211975.8421522373,248696.97642923688,290077.8815293558,639773.0117319315,6071.780403898591,2889.84206561576,1353.0844351481542,4130.5427044011285,5430.252172610511,7285.278728445031,33407.87021194528
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.1983,0.8017,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597119.7575530305,1736460.4410969836,647833.8345360805,971953.8990689762,1144312.3463940923,1385082.3702821038,8100000.0,603.3152324543977,1109.4268501750837,150.50302896657334,244.05137928507853,307.78897222273633,417.8601396602517,4764.705882352941,988.9694741985298,1009.5756283584564,404.4858396468261,607.7079987270856,725.8360710773528,899.57446817154,4764.705882352941,0.0,0.0662,0.0662,524986.4977919151,107934.08464642629,168349.43303793765,450212.5295203577,520347.1982905421,594535.6692879358,1132119.2334362518,386712.51133124455,60176.26102055917,212973.28452667664,347631.44857407355,385765.88690598425,423861.8854508713,1075860.7456814074,217612.73074696105,55001.46395384141,52910.73431662501,179267.268713717,214982.8694007086,253431.93929512583,523359.6838224201,6798.516665572893,3216.3120582330093,1567.4749690009387,4643.708386831496,6095.291143731189,8151.57370235982,50574.15645441908
170250.12725663686,53320.85154498959,32822.45525089047,103556.7698700546,169064.8204045531,237411.3259410401,908145.57419409,62.75233494365085,33.131804856460306,7.74975269452709,24.289222103963024,57.046931529624,109.5708042405958,339.1835675566975,111.44750630187274,39.67996470199999,20.40123725582504,61.9453847394358,108.4865336755042,163.76717665454686,448.10151694693815,0.0,0.0,0.0,6.894616753799643,329.44028106792274,0.0,0.0,0.0,0.0,28392.429477091275,50152.46408270972,19642.68097974398,11326.04375109841,40173.32800934186,47610.59382711979,56160.98640557162,758164.843956927,113566.50362049152,49469.927524556966,0.0,79650.0344017296,112414.48962239204,146102.80785557942,327898.5353704822,6524.264936681827,3063.1168483881097,1279.47129493429,4427.931166226097,5846.8798779545,7862.308999972709,41826.5071517925
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.046,0.954,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.5384,0.4616,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619322.9279136898,1732248.1933971709,611071.8693761711,992277.2900372144,1166180.4543463092,1420944.2693243185,8100000.0,648.9170955388461,1099.1197941267078,164.1483436742742,270.1914541652312,356.36514370148063,500.5695972768849,4764.705882352941,1012.3909925427148,1004.8048337326156,411.41786432806646,622.4511002138621,749.7451683245382,939.1361419597656,4764.705882352941,0.0,0.0663,0.0663,502206.54427984566,106551.45740314036,88018.73922480983,428615.6339670226,494707.7799095425,570408.5995981519,998949.4105168658,385814.7324158433,65349.24251320794,196011.95431858493,343728.70102636475,384477.5464606453,423962.3544276959,1171270.072076603,264804.3220490988,60608.82152879262,77528.64591045553,221865.22954701225,261239.7307889801,303038.8013736994,651395.9975434466,6318.588803343348,2975.8672900186875,1392.2746134084812,4293.067895262407,5650.527356414816,7560.780075094374,42020.46538100972
67646.10198622981,35179.04793145926,18355.64720884443,35340.81989662978,53515.85646212677,117812.26991072476,271830.736205285,25.78357434818165,21.195232855061462,4.371927999218843,12.227430755174558,19.200701184040035,49.2154526796425,282.93551200066497,46.401770376755806,26.634866068493213,7.927469240215487,24.99271150877193,38.45204609011469,79.83579075985863,337.0135444258569,0.0,0.0,0.0,0.4026990551909273,40.26990551909272,0.0,0.0,0.0,0.0,4026.990551909273,38371.38749546695,10365.135951074102,8963.915630187515,31296.58712358497,37533.81998677106,44151.7480204905,119735.10281903503,22049.391196490003,33333.58842738766,0.0,0.0,0.0,43382.15077413644,242699.69621543025,7224.920595217657,3278.350597599117,1781.227749707242,4979.680444929506,6558.843082605123,8621.67244162392,36960.79060730408
163748.81953601437,52000.918895897004,37422.16455040394,98225.66773869153,160987.9699884326,231997.2168811776,434410.5961308358,64.50445879063534,33.60291701529637,10.344837266213943,25.983505529242315,58.73575621532095,110.6348884641852,475.010349949797,113.65098055370512,40.26485771285258,22.722217685416645,64.23097379756985,110.35494426540517,165.52363251217784,555.846358504875,0.0,0.0,0.0,4.345382815461735,190.47010815094748,0.0,0.0,0.0,0.0,14987.334353588509,60818.46028768266,18414.476224518738,19793.819344623196,49624.24991784038,58128.78994521192,68697.89766871661,367802.905021032,96247.35752122296,48741.96202939966,0.0,61605.2336916601,94151.49057221958,128667.855133908,288771.4937137345,6678.656344293292,3171.2233796218297,1372.9526325829802,4547.731013226028,5999.897161837796,8004.877213002815,38245.426479243295
35342.98541337245,23770.45396475803,8009.506305056617,17798.91254136186,28722.007417758447,62829.118276972345,188747.7746855404,17.358681788206408,20.14554352179217,1.6301492356375662,5.978555804625276,11.257024403998416,33.83895374824617,192.8418411979965,26.31303796196896,22.555015082553066,4.068313627327264,11.441779437598957,19.94879664914217,47.98237564676996,209.43758211923617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21020.370914756768,8075.14990502326,3793.238972977212,15091.823620094518,20274.29919267876,25856.90687253312,126869.09821496624,7563.684781954378,22055.50761224176,0.0,0.0,0.0,0.0,158942.17072201622,6758.929716661306,3131.787996421916,1161.9133505055163,4587.325338718603,6092.941696775811,8179.764084771543,37697.01462508204
1784298.2902419567,1817999.0874513704,722040.2012912355,1089213.3031880436,1272965.0302693772,1559298.7699930011,8100000.0,650.0202238994952,1182.1136154866713,164.90683823016053,250.50922467557035,310.2932343498784,425.81842574196384,4764.705882352941,1106.1197002788604,1054.6910666299327,471.2080287817436,681.203444860731,809.4750542151689,1018.504372037158,4764.705882352941,0.0,0.0761,0.0761,601468.6979435693,116864.59308764868,203302.9185256537,519321.78290621017,595008.2812635858,675248.8605593699,1327056.0297392595,406980.8133179617,61133.43775212052,221067.88822716445,369579.547254036,407468.6480797629,442889.3971920631,1227830.843029739,248964.9545706865,57179.08760435716,78144.42041061135,208871.5777557253,244839.3344687231,285238.2400496885,638699.9312280178,6670.705985032057,3116.509050162368,1546.0267539171357,4562.212741461451,5983.138385342378,8035.467772389564,36863.10826979855
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0727,0.9273,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71518.56032611598,35648.71088900589,19088.647611371605,37934.20121213261,57932.16353356744,121063.88553973612,303831.42544740933,26.389663051059777,20.333922973789768,3.9630887589932695,13.12691642921558,20.072676745574483,47.57805178262451,188.0321508500432,49.23360280150323,26.194233112020772,11.353695612583412,27.380494077412514,41.7335355503121,82.89068479238307,213.8149124563392,0.0,0.0,0.0,0.4370502598874121,31.52690572147817,0.0,0.0,0.0,0.0,2626.685067877642,41720.68751161962,11030.107545405946,12906.939892288052,34252.10311863819,40806.20682781579,48002.13922337053,134279.52924243704,22901.4040248396,33498.88950779922,0.0,0.0,819.4089117395695,44932.20548855896,263017.64599297056,6896.031739396869,3207.738111556605,1482.4123165830924,4676.915841373337,6248.709185107468,8255.886621140291,44517.43106341529
24198.27013827568,9227.83623851801,4666.3520890073,14448.47527692502,23015.05132216707,34536.2741532713,123769.11450877592,9.696297600628094,4.92088914622041,1.1680686207387712,4.552598983223133,8.89128734460937,15.74461748207878,91.9451090559623,16.041802345919493,6.667521443424556,1.8445079871066277,8.68551679617712,15.00252031613512,24.50323428529115,109.0407900476165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16940.056329138213,7188.187843635935,1573.2000451647784,11457.84148528092,16074.26757088504,21427.042347584676,66120.75710643608,451.48032073895206,4948.620200521825,0.0,0.0,0.0,0.0,99307.70162153894,6806.733488398509,3170.051748171699,1477.678022251406,4648.235023369817,6100.571672057806,8179.741983301328,42893.71321537624
12075.382032918158,9993.13973174549,2240.6721098892176,6154.172889995343,10130.228032667212,17298.43280015187,150370.5945115329,3.5302074959855942,7.202522635317858,0.1389135019830853,0.9080788820821508,2.3101910335435227,5.555955661624304,147.8150645369665,5.088811464282526,7.663479543546799,0.32679787696647,1.5560512479391042,3.850250017070947,7.829065225618688,150.46460725391938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3202.5464554408254,2801.696917919514,0.0,1286.42501936502,2691.0628164491163,4372.141467056519,52090.93964207177,1328.4341582512182,8961.417420162164,0.0,0.0,0.0,0.0,141226.4709002922,7544.401419226115,3389.356704466243,1528.86326073826,5232.117384878202,6783.534815631087,9008.622441039544,43913.92151710455
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.7534,0.2466,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7741024.986132849,1307038.9407121013,2415369.624865612,8100000.0,8100000.0,8100000.0,8100000.0,4482.843680312558,1025.385739028762,519.3822146270769,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4566.12760224159,723.6468221225451,1461.1566761007707,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0002,0.9295,0.9297,2030824.428768474,213875.30082542007,1454596.7877227643,1879020.0681622173,2026309.218809103,2180015.9545879946,2837717.61292255,575129.3119206448,61963.383985095374,413907.6092454117,536340.402042321,568660.2680435232,609900.5986365362,910645.3410629816,379947.69744792447,76198.15066962995,188919.26662622608,327099.1879581741,376074.61640720593,423525.9912058549,717309.8422868387,7768.350381441289,3350.869827078057,2626.6172112430727,5417.435584699239,7064.845488388844,9220.469128016,26517.3208504289
47046.36288422431,34592.87587298501,6645.221187037166,17857.61365832283,32029.362655339275,101139.88043694531,344220.0528920558,25.396158153506672,28.67190367949584,1.1997031520668948,5.735673198326117,12.149888471457372,70.98481231393814,198.7824892220218,35.29050789817407,31.47030183982966,3.435009160290768,11.130418153937566,21.4696249371788,85.31449346020808,230.74455999506463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18934.23125016153,8439.275823167209,2311.9791899034217,13046.698751775451,17938.937660268537,23633.00849720426,275661.8734360917,20474.26448940213,33189.204002449136,0.0,0.0,0.0,38884.04398648276,193921.1902141841,7637.867144660646,3399.918056455373,1458.1956244750463,5314.640605253993,6907.804624454007,9184.864252646494,38211.366784868405
37842.738936137306,17753.295685734814,9654.53330752255,22697.513034324296,33913.223908371765,54402.59284411931,194264.2628546636,13.701221589225582,7.32834188799069,1.8665059011093763,7.542136101842338,12.63952216329649,20.10992502440016,146.76583964466735,25.280442725572364,10.472727305620316,4.621179619214679,15.04683433465854,23.77703468465947,36.34161971193305,170.22016561865905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26009.370177215827,8513.067858976803,4765.378879981661,19804.931800524027,25511.72885309226,31329.10990992044,84264.07044656166,4406.989928289004,15120.089057394614,0.0,0.0,0.0,0.0,154786.62718695143,7426.378830632481,3319.101411041991,1468.024816193722,5121.517978538611,6717.596723588418,8907.870213956909,41921.80463676
7272052.679373562,1982608.183430838,1827346.5131442004,2622574.3340017167,8100000.0,8100000.0,8100000.0,4146.806060226575,1478.816951564756,417.1846911036007,636.9284072886635,4764.705882352941,4764.705882352941,4764.705882352941,4296.653019845701,1121.3865070601228,1207.4859707531537,1678.2460474736276,4764.705882352941,4764.705882352941,4764.705882352941,0.0001,0.8512,0.8513,1751011.678653214,181528.4660186381,1199905.5174383277,1627077.5698721255,1748092.0917759454,1871513.1178841265,2424108.2855542083,499249.9789698437,58323.5148708387,337529.7199914195,461458.14372486,495106.5599552773,530546.0330133886,1052209.6881873636,275095.4022867633,60609.61223794351,104363.8286440126,232255.9111575693,271592.977400965,311742.3252495691,561752.6074579984,6738.968157181499,3296.5651052587878,1746.912655002025,4510.499765261548,6075.479072950694,8098.291281812058,42303.2380437583
26695.82181058777,20021.041415466003,5978.120899005018,12908.32495029542,21571.86426136592,39915.81554506528,182976.00006275967,12.199681707895868,16.320658703880905,0.9981238020842602,3.935992379486381,8.14338966260732,17.786231461629985,170.22445619128135,18.735916490887977,18.10985551924169,1.3389394711725455,7.727442167450809,14.224892825219886,28.00027256732741,185.69246697450424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15299.090998575211,7049.03699748887,1252.5992520641978,9931.067837631854,14279.133355395628,19434.255384172124,94032.50438239497,5062.905028983591,18186.86994167072,0.0,0.0,0.0,0.0,162984.38055353754,6333.825783028966,2985.224880490585,1465.425977440657,4281.648280762936,5682.148663877348,7638.834958532375,34971.8420535547
11798.31446840559,8337.191102498424,2090.087526755559,6248.436038669822,10305.574957509907,17151.17641352426,148078.7558435019,3.4350477244602,5.607377577183628,0.180594626145602,1.028856670690171,2.499961073336616,5.849010810719555,137.97849064308934,5.1280128269061285,6.10219620504736,0.3422108848560046,1.7447972165089105,4.196860039161954,8.286767939618032,141.2572140857838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3679.090533048193,2949.378835782365,0.0,1663.6695730392366,3134.788130688636,4865.843817493397,29051.834453356325,790.5848503052301,6971.15715639813,0.0,0.0,0.0,0.0,136102.190750446,7328.639085052167,3339.826064206984,1666.9730315359911,5052.791409481388,6600.991096168889,8770.871097527452,50911.54637444807
37580.89370325042,21232.162551037884,8591.62750590471,20930.18653485021,32023.88364835329,64308.71266716045,231534.8814386134,14.76175117796313,13.345318544700469,1.7907721090800288,6.826036777669089,11.961491233097714,20.789114831587668,157.48050668822663,25.351529155515564,16.239853006785253,4.010330278136234,13.263306582631497,22.032762387272903,36.90115587545105,178.86135999541312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23508.42991166633,8142.592987713758,3860.549852483976,17481.181098599194,22960.757572525523,28717.137204603638,75410.86983717445,6485.542019934373,19163.935547766378,0.0,0.0,0.0,0.0,193126.662787752,7586.921771649712,3380.494180279956,1277.4773870917302,5273.997389633581,6876.030186551589,9087.707967093404,36680.27207118873
