S1,Tm,zetaM,mu1,R1,moatAmpli,RI,GMFile,GMScale,mu2,mu3,R2,R3,beam,roofBeam,col,moatGap,Tfb,T1,T2,ST1,ST2,GMSavg,GMS1,GMST1,GMST2,GMSTm,maxDisplacement,driftMax1,driftMax2,driftMax3,accMax0,accMax1,accMax2,accMax3,velMax0,velMax1,velMax2,velMax3,collapseDrift1,collapseDrift2,collapseDrift3,serviceDrift1,serviceDrift2,serviceDrift3,occupancyDrift1,occupancyDrift2,occupancyDrift3,resDrift1,resDrift2,resDrift3,impactedLeft,impactedRight,impacted,uplifted,runFailed
1.280381845,3.993773622,0.196531491,0.039769834,44.65751182,1.57523196,0.784513782,RSN4040_BAM_BAM-L,1.455625456,0.08976166,0.08976166,116.1095307,116.1095307,W24X84,W21X44,W14X211,52.92694112,1.040305788,2.254382628,4.870911537,0.567952321,0.262862882,0.756422215,1.541840697,0.734641823,0.116390987,0.189972288,31.3014,0.004908333,0.006807692,0.005867949,1.37951087,0.268307453,0.260375259,0.320471014,83.1459,82.2766,81.1305,81.1801,0,0,0,0,0,0,0,0,0,0.000289359,0.000467179,9.20E-05,0,0,0,0,0
1.094285255,2.640541438,0.110519239,0.051937204,38.85384553,0.898630409,0.893188999,RSN821_ERZINCAN_ERZ-NS,1.362223245,0.226940777,0.226940777,42.73923008,42.73923008,W30X90,W21X44,W14X257,20.63608255,0.889996879,2.474346412,2.955218892,0.442252245,0.37028907,0.646480329,1.194233466,0.635906653,0.418381834,0.555232916,21.6124,0.025788462,0.022458333,0.019688462,2.254174431,0.792497412,0.931853002,0.892173913,63.1622,63.3872,62.2193,60.4864,0,0,0,1,0,0,1,1,1,0.016149614,0.0130925,0.009499359,1,0,1,0,0
0.979933302,3.616229074,0.133045947,0.018553913,18.96405429,1.000270959,0.680142504,RSN164_IMPVALL.H_H-CPE147,7.523429796,0.05286737,0.05286737,81.54543346,81.54543346,W24X84,W21X44,W14X211,26.70498008,1.040305784,1.585916384,4.082029417,0.617897205,0.240060323,0.57892364,0.722642134,0.637488847,0.236272502,0.304833206,14.0808,0.005375641,0.00830359,0.00804359,1.2625,0.218584627,0.297707039,0.429138199,37.4398,38.4417,42.2791,44.745,0,0,0,0,0,0,0,1,1,0.000602692,0.001178571,0.001180994,0,0,0,0,0
0.970172711,2.973746242,0.116625987,0.04052251,16.0650911,1.458690456,1.427989918,RSN575_SMART1.45_45M01EW,3.22126472,0.051173219,0.051173219,53.01480064,53.01480064,W24X62,W18X40,W14X132,32.95534581,1.323101949,0.826581716,3.29135611,1.173716635,0.294763823,0.573157291,1.103630419,1.321574102,0.294948743,0.290622405,13.1442,0.011245513,0.016367308,0.014523077,0.816433747,0.303491201,0.319591097,0.442831263,35.8669,36.1737,46.8216,47.2917,0,0,0,0,0,0,1,1,1,0.000689192,8.80E-05,0.00098459,0,0,0,0,0
1.177775217,3.225295478,0.114212172,0.025383905,33.32781717,1.431661235,0.688016702,RSN3947_TOTTORI_SMNH01NS,5.894047333,0.093425319,0.093425319,63.32285263,63.32285263,W30X90,W18X50,W14X257,42.83565916,0.890909279,2.22707126,3.597133391,0.528844873,0.327420501,0.695804413,1.163003989,0.543664786,0.327705713,0.346333941,24.078,0.00736859,0.009073718,0.008824359,1.993266046,0.375295031,0.545295031,0.536446687,85.0277,82.9392,88.2882,92.8316,0,0,0,0,0,0,1,1,1,0.000312333,0.000381506,0.000308442,0,0,0,0,0
0.921570788,3.169366025,0.155236559,0.031971375,15.19637366,0.563872279,1.161167356,RSN577_SMART1.45_45O01EW,3.448743592,0.059034467,0.059034467,65.34440673,65.34440673,W24X62,W21X44,W14X145,11.80322909,1.275235998,1.193114629,3.654100746,0.772407584,0.252201801,0.544444315,0.924200171,0.789848876,0.334640481,0.300824498,12.3606,0.013987179,0.016692949,0.01201859,1.49698499,0.711876294,0.637541408,0.747634576,38.0515,35.7999,32.825,34.8765,0,0,0,0,0,0,1,1,1,0.002902821,0.002572282,0.001224071,1,1,1,0,0
1.040278866,3.019638859,0.196834693,0.047472918,33.51005054,0.744868369,1.848470891,RSN3947_TOTTORI_SMNH01NS,5.205961875,0.10701021,0.10701021,67.02010107,67.02010107,W24X55,W21X44,W14X132,15.36485713,1.354743783,1.951847037,3.700657108,0.532971512,0.281106527,0.614574509,1.027232068,0.565196119,0.281632437,0.316287881,17.0155,0.047261346,0.036924359,0.033795513,7.629063147,1.185535714,0.699360766,0.913511905,76.1071,71.9359,74.5909,74.3425,0,0,0,1,1,1,1,1,1,0.038267256,0.026426282,0.019528205,1,1,1,0,0
1.266415578,3.243448026,0.109729979,0.038382957,41.92435415,1.492283732,0.546139409,RSN20_NCALIF.FH_H-FRN044,3.484620512,0.096042506,0.096042506,62.88653122,62.88653122,W30X116,W21X55,W14X342,48.80822075,0.753975729,2.267845047,3.584719079,0.558422446,0.35328168,0.748171242,0.923246372,0.697991014,0.313601273,0.368350542,31.4025,0.004280769,0.005235256,0.00421859,0.818643892,0.308250518,0.323219462,0.326089545,68.8689,69.2959,70.5273,71.0496,0,0,0,0,0,0,0,0,0,1.04E-05,4.85E-05,0.000128135,0,0,0,0,0
0.890555961,3.071563942,0.191872397,0.050475961,41.68343578,1.148510473,1.179747568,RSN827_CAPEMEND_FOR000,4.042280677,0.077104802,0.077104802,66.69349724,66.69349724,W24X62,W18X40,W14X145,20.83816201,1.290991617,1.715115915,3.691629034,0.519239518,0.241236579,0.526121418,0.727042986,0.568638295,0.249869421,0.364445993,16.0697,0.009114744,0.013025,0.012465385,0.684029503,0.304003623,0.255320135,0.372101449,48.8293,50.1241,53.8446,56.277,0,0,0,0,0,0,1,1,1,0.000622844,0.002206732,0.002880923,0,0,0,0,0
0.902462161,3.891448195,0.140170655,0.016402399,35.91879353,1.485465397,0.629392047,RSN579_SMART1.45_45O04EW,2.929659315,0.056133585,0.056133585,96.98074254,96.98074254,W24X84,W21X44,W14X211,38.6667646,1.040305784,2.279247852,4.451629993,0.395947356,0.202726229,0.533155346,0.976516094,0.325854342,0.145773411,0.211677579,12.7232,0.003685,0.005603397,0.005444038,0.354104555,0.146707557,0.160640269,0.265685818,31.9149,35.4674,42.2303,47.9975,0,0,0,0,0,0,0,0,0,1.65E-05,1.45E-05,0.000214265,0,0,0,0,0
0.946929901,3.006417622,0.199106058,0.051358145,44.79465917,0.566833383,0.69963252,RSN5807_IWATE_55462NS,7.24490462,0.112914958,0.112914958,67.19198876,67.19198876,W24X84,W18X50,W14X211,10.54838185,1.041719343,2.233838388,3.705399641,0.4239026,0.255554054,0.559425937,0.815788576,0.365982165,0.232385373,0.438758817,12.2089,0.03628359,0.039307051,0.026307051,3.944953416,1.5188794,1.166601967,1.044875776,50.417,45.0346,51.2214,67.1345,0,0,0,1,1,1,1,1,1,0.027787511,0.026806731,0.01337859,1,1,1,0,0
1.066960751,3.736398766,0.143363087,0.027692646,33.0181971,0.795452233,0.531609056,RSN164_IMPVALL.H_H-CPE147,8.191582319,0.063374511,0.063374511,89.14913218,89.14913218,W30X90,W21X50,W14X257,23.3352449,0.883978587,1.949034156,4.268102762,0.547430504,0.249984785,0.630337596,0.786819667,0.496823877,0.243035592,0.298182817,16.1881,0.00361141,0.005154231,0.005957051,1.358964803,0.244552795,0.285892857,0.442085921,38.0656,38.7438,43.6263,48.8118,0,0,0,0,0,0,0,0,0,0.000386045,0.000466417,0.00052266,0,0,0,0,0
0.971997764,3.356589622,0.127420708,0.018252982,35.73018538,1.135341469,0.52234733,RSN352_COALINGA.H_H-PG3000,9.043601759,0.084919114,0.084919114,71.46037076,71.46037076,W30X90,W21X50,W14X257,28.27421662,0.883978586,2.394108586,3.821280691,0.405995689,0.254364398,0.574235494,1.695799227,0.548972977,0.138089421,0.175678448,13.8921,0.003357692,0.004635256,0.004192949,0.946027433,0.202306677,0.23582324,0.293335921,57.8107,58.1984,58.8131,61.3657,0,0,0,0,0,0,0,0,0,3.03E-05,7.78E-06,0.000168968,0,0,0,0,0
1.259720119,3.016391085,0.188319744,0.043349176,25.28586747,0.914565092,1.392849443,RSN6980_DARFIELD_WAKCN80E,6.91919733,0.122404067,0.122404067,65.74325543,65.74325543,W24X68,W21X44,W14X159,23.21818018,1.194308155,1.826760796,3.665235717,0.689592267,0.343694162,0.744215709,1.516441039,0.699347419,0.309984028,0.411616,18.2492,0.009685449,0.014160513,0.012401795,1.088033126,0.321581263,0.374557453,0.459430642,54.4015,60.3959,67.1709,71.3367,0,0,0,0,0,0,1,1,1,0.003414712,0.004668301,0.003922308,0,0,0,0,0
0.951263043,3.237680514,0.110328423,0.017241152,37.96259265,1.268349955,1.499680768,RSN3979_SANSIMEO_37737090,8.270374658,0.094257707,0.094257707,64.5364075,64.5364075,W21X62,W21X44,W14X132,31.05977024,1.359422771,2.517606492,3.631438557,0.377844213,0.261952124,0.561985864,1.270403154,0.286755405,0.274772987,0.290829222,21.0298,0.019287821,0.018298077,0.011683333,0.674068323,0.253714803,0.247517598,0.314474638,66.1926,69.7778,73.1975,76.2265,0,0,0,0,0,0,1,1,1,0.009851288,0.006867564,0.003758654,0,0,0,0,0
1.204332889,3.826222148,0.17840674,0.055790045,41.51949799,0.651698621,1.580057199,RSN36_BORREGO_A-ELC180,5.501260254,0.065797366,0.065797366,99.64679519,99.64679519,W24X55,W18X40,W14X132,20.47964227,1.371024129,1.13594426,4.512403996,1.060204212,0.266893853,0.711494117,1.003520641,1.268455826,0.196971262,0.259186896,22.9494,0.199965,0.058344231,0.036157692,0.590621118,0.390240683,0.048903986,0.072442547,52.8533,24.0812,19.3072,18.432,1,1,0,1,1,1,1,1,1,0.891108974,0.037974359,0.033769231,1,1,1,1,-3
0.869428897,3.831125424,0.162151778,0.019613115,31.7121862,1.78638934,1.739497914,RSN5804_IWATE_55446NS,6.368682074,0.055741305,0.055741305,98.30777721,98.30777721,W21X50,W21X44,W14X109,42.00568372,1.542654667,2.049386796,4.48198342,0.424238557,0.193983069,0.513640001,0.855651543,0.345667168,0.175206947,0.217779659,14.4668,0.008457692,0.012700641,0.009614744,1.053242754,0.199253106,0.176150362,0.226879658,57.2805,59.2088,58.8643,59.2924,0,0,0,0,0,0,1,1,1,0.000447788,0.000318929,0.000245532,0,0,0,0,0
1.032346523,3.478961783,0.191029591,0.040946767,37.53071328,1.600492392,0.663058916,RSN825_CAPEMEND_CPM000,1.609740335,0.080349698,0.080349698,86.32064053,86.32064053,W24X84,W18X50,W14X211,38.19242484,1.041719341,1.939285964,4.199848597,0.532333314,0.245805652,0.60988825,1.199526825,0.404877647,0.254335672,0.325580304,19.2508,0.004711538,0.006260897,0.005766667,1.485367495,0.280724638,0.257598344,0.305600414,75.8744,76.6276,76.0816,73.2186,0,0,0,0,0,0,0,0,0,4.55E-06,2.45E-05,0.000162051,0,0,0,0,0
1.197157603,3.119139129,0.199409234,0.067900828,43.82465412,1.233965102,1.993171035,RSN1005_NORTHR_TEM090,8.248801509,0.106109558,0.106109558,70.11944659,70.11944659,W24X62,W21X44,W14X145,30.10152586,1.275236005,1.795724086,3.785258534,0.66667124,0.316268385,0.707255112,0.893176103,1.012549708,0.343202281,0.251679922,8.11094,0.010864551,0.014454231,0.010877115,1.621501035,0.373444617,0.37382764,0.437719979,46.2469,44.1038,46.3663,52.7973,0,0,0,0,0,0,1,1,1,0.001725827,0.001791468,0.000942481,0,0,0,0,0
1.211701444,3.242023369,0.167876753,0.05406233,41.64734655,0.640232142,0.645652458,RSN882_LANDERS_FHS000,8.31222799,0.099621853,0.099621853,70.80048913,70.80048913,W30X90,W18X55,W14X283,17.53775096,0.864686453,1.972796341,3.803596476,0.614205034,0.318567296,0.715847302,1.289943907,1.054557507,0.231187492,0.308350818,12.3036,0.003642051,0.005644679,0.005697051,1.733555901,0.332106625,0.350745342,0.534609213,45.5472,43.6103,44.7936,48.3086,0,0,0,0,0,0,0,0,0,0.00083091,0.001142506,0.000924135,0,0,0,0,0
1.164942621,2.705736425,0.131044539,0.051187704,35.96329881,1.181250883,1.914261746,RSN6980_DARFIELD_WAKCN80E,6.398618035,0.166507744,0.166507744,46.75228845,46.75228845,W24X68,W21X44,W14X159,28.18163259,1.194308156,2.256011148,3.090848684,0.516372724,0.376900567,0.68822319,1.402348643,0.527450463,0.362017354,0.462089784,17.2634,0.017647436,0.016530769,0.011847436,1.186291408,0.390980849,0.396578675,0.431977226,53.8375,61.0693,65.491,65.5488,0,0,0,0,0,0,1,1,1,0.000303846,0.002030801,0.001863494,0,0,0,0,0
1.129349839,3.633206925,0.197703539,0.042610767,35.32621859,1.303418505,1.674296713,RSN122_FRIULI.A_A-COD000,11.04840396,0.081641197,0.081641197,95.3807902,95.3807902,W24X55,W18X40,W14X120,35.05806219,1.403039704,1.857684129,4.414756609,0.607934267,0.255812481,0.667195735,1.413994626,0.568189435,0.160779185,0.181609661,14.0249,0.009388846,0.017729744,0.017231667,1.057292961,0.294466874,0.280072464,0.447287785,45.4691,47.0663,48.1517,49.8515,0,0,0,0,0,0,1,1,1,0.001001282,0.001656282,0.002274744,0,0,0,0,0
1.188803135,2.923591377,0.140963874,0.054092894,36.15205971,1.509852353,1.116041044,RSN4211_NIIGATA_NIG021NS,6.315922671,0.102650225,0.102650225,54.22808956,54.22808956,W24X76,W21X44,W14X176,38.82524535,1.123718008,1.869348534,3.328805801,0.63594515,0.35712601,0.702319471,1.155789217,0.516897302,0.32157962,0.380528883,19.5984,0.010060256,0.014378846,0.012778205,3.260895445,0.588400621,0.50570911,0.526591615,156.71,158.406,154.795,144.236,0,0,0,0,0,0,1,1,1,0.001686654,0.00255909,0.002964199,0,0,0,0,0
1.250543,3.531064734,0.197827398,0.040791766,18.28393759,1.565238953,0.770386237,RSN3964_TOTTORI_TTR007NS,4.859090768,0.084561053,0.084561053,89.5912942,89.5912942,W24X84,W18X50,W14X211,45.29625408,1.041719341,1.390627196,4.278674142,0.899265456,0.292273484,0.738794063,1.076988314,0.705487783,0.245944956,0.305222267,23.8675,0.009977564,0.012585897,0.010173718,2.058172878,0.430282091,0.461451863,0.550582298,109.343,110.234,112.415,106.613,0,0,0,0,0,0,1,1,1,0.002259173,0.002375801,0.001490692,0,0,0,0,0
0.800700285,3.811585337,0.158198366,0.030314017,32.70790317,0.692367371,1.852090478,RSN3979_SANSIMEO_37737090,6.9613672,0.042461402,0.042461402,94.8529192,94.8529192,W21X50,W21X44,W14X120,15.04578369,1.504910968,1.382760254,4.402523248,0.579059372,0.18187304,0.473036606,1.069327958,0.594375764,0.200929853,0.238748672,15.8939,0.031223718,0.028134808,0.028582692,1.876788302,0.86702381,0.457828675,0.615654762,53.5206,55.0276,58.5832,61.5632,0,0,0,1,1,1,1,1,1,0.024212673,0.020454872,0.01656109,0,1,1,0,0
1.001304208,3.321766612,0.128139544,0.013810924,20.84002002,0.665046495,0.616359202,RSN3947_TOTTORI_SMNH01NS,5.010917456,0.066328066,0.066328066,68.77206607,68.77206607,W30X90,W18X50,W14X283,16.85613301,0.868948383,1.836230717,3.748714303,0.545304138,0.267106033,0.591549114,0.988746215,0.5484493,0.26758657,0.291888921,18.2118,0.016935256,0.017329487,0.021679487,3.005512422,1.42565735,1.327600932,1.047919255,78.56,75.2181,75.4329,74.7763,0,0,0,0,0,0,1,1,1,0.009851186,0.009158333,0.009453782,1,1,1,0,0
0.911222619,3.342784615,0.102292452,0.013168085,37.303532,0.573104154,0.60233632,RSN787_LOMAP_SLC270,2.708486203,0.077858226,0.077858226,67.1463576,67.1463576,W30X90,W21X44,W14X257,14.15730813,0.889996872,2.51662254,3.704141229,0.362081562,0.246001047,0.538330838,1.503848775,0.327043707,0.218044409,0.281784889,14.818,0.009535256,0.011873077,0.013369231,1.414759317,0.782114389,0.846306936,0.715701346,46.1468,47.5324,49.1813,49.7987,0,0,0,0,0,0,1,1,1,0.002207712,0.00278625,0.003677737,1,1,1,0,0
1.286286172,3.106545595,0.147936102,0.045961808,37.19128301,0.887028788,1.349914783,RSN1615_DUZCE_1062-N,16.70597034,0.123669247,0.123669247,63.22518111,63.22518111,W24X68,W21X44,W14X159,25.81624701,1.194308155,2.185230871,3.594358145,0.588627128,0.35786255,0.759910365,1.601568633,0.518213431,0.35561858,0.234239076,17.4345,0.009382051,0.015419231,0.016161538,1.418783644,0.405781573,0.365043996,0.684513458,48.7556,50.74,52.1989,57.396,0,0,0,0,0,0,1,1,1,0.001435897,0.00359875,0.004879771,0,0,0,0,0
1.260965515,3.725426066,0.153664261,0.033233261,27.41062946,0.943335201,0.678347427,RSN1148_KOCAELI_ARE000,11.92711181,0.074446057,0.074446057,90.45507723,90.45507723,W30X90,W18X50,W14X257,31.86887684,0.89090928,1.760885031,4.299250809,0.716097584,0.293298896,0.744951462,1.391063821,0.484834113,0.289538381,0.416778442,32.3874,0.008978846,0.010633974,0.00989359,1.319365942,0.653532609,0.690771222,0.624378882,70.9205,72.5992,73.7154,80.2687,0,0,0,0,0,0,1,1,1,0.001627987,0.001719295,0.001458269,1,0,1,0,0
1.091555651,3.337215483,0.174959382,0.045787335,16.75791003,0.98647992,0.870261564,RSN3966_TOTTORI_TTR009NS,4.978126081,0.068747778,0.068747778,75.41059514,75.41059514,W24X76,W21X44,W14X193,24.68414206,1.09634962,1.069416866,3.925477491,1.020701735,0.278069522,0.644867737,0.815605225,0.760492646,0.251130995,0.342540632,26.0621,0.036298077,0.037733974,0.035487821,3.553467909,1.056871118,0.778765528,0.954611801,81.1555,77.4748,80.5665,84.7296,0,0,0,1,1,1,1,1,1,0.030234673,0.029741154,0.023909295,1,0,1,0,0
1.129654386,3.821892167,0.155644284,0.021646417,41.04955612,1.721597142,1.969875275,RSN821_ERZINCAN_ERZ-NS,1.406252581,0.086261699,0.086261699,98.5189347,98.5189347,W24X55,W18X40,W14X120,53.22133395,1.4030397,2.506623803,4.486794314,0.450667701,0.251773161,0.667375655,1.232833091,0.640817656,0.13442346,0.214247621,22.4326,0.013554487,0.016366667,0.012690385,0.436343168,0.224467909,0.192332816,0.290194099,50.8739,53.3611,60.6095,66.9328,0,0,0,0,0,0,1,1,1,0.004460751,0.004172823,0.003444391,0,0,0,0,0
1.267141465,3.552972276,0.1718941,0.048595154,27.46446136,0.820899527,1.798211167,RSN1107_KOBE_KAK000,6.110790375,0.078904379,0.078904379,85.13983022,85.13983022,W24X62,W21X44,W14X132,25.55162383,1.307993347,1.468245603,4.171024081,0.863030996,0.303796248,0.748600081,1.441039864,0.972137437,0.214219161,0.233502474,12.6835,0.009139936,0.011058526,0.010132885,1.57360766,0.33260352,0.342569876,0.42570911,44.2418,46.1719,51.9358,62.04,0,0,0,0,0,0,1,1,1,0.000542019,0.000764891,0.000882083,0,0,0,0,0
1.193555776,2.533598827,0.150038014,0.043199281,22.54554253,1.235732351,1.678558104,RSN3966_TOTTORI_TTR009NS,5.443305739,0.148424541,0.148424541,42.83653082,42.83653082,W24X76,W21X44,W14X176,27.09018131,1.123718006,1.807231547,2.958580927,0.660433235,0.40342171,0.70512723,0.891819237,0.670003693,0.461457523,0.572846845,25.0808,0.072814103,0.070417308,0.035738462,2.220781573,0.549021739,0.535766046,0.847802795,76.2974,81.6267,94.6387,109.944,1,1,0,1,1,1,1,1,1,0.0661085,0.061534615,0.029304487,0,0,0,0,0
1.177455277,3.441581463,0.103006439,0.010554856,33.94421317,0.543783791,0.761593893,RSN577_SMART1.45_45O01EW,4.406326019,0.091339018,0.091339018,71.28284766,71.28284766,W30X90,W21X44,W14X283,17.8390973,0.868050585,2.476818166,3.816531294,0.475390278,0.308514509,0.695615399,1.180814737,0.333973205,0.429146137,0.401298521,18.8189,0.020237179,0.022475641,0.022259615,2.333299689,1.022732919,1.235802277,0.96177795,47.9325,44.196,51.6984,62.0354,0,0,0,0,0,0,1,1,1,0.012022,0.011641295,0.011472372,1,1,1,0,0
1.244124366,2.920907058,0.19389633,0.08098635,35.37996797,1.483753391,1.569098306,RSN352_COALINGA.H_H-PG3000,11.57550533,0.097804174,0.097804174,60.14594555,60.14594555,W24X68,W21X44,W14X159,35.61751253,1.194308162,1.11496501,3.505738239,1.115841623,0.354882276,0.735002071,2.170565834,2.230450865,0.193447903,0.3370253,14.9993,0.014060256,0.017725641,0.01933141,1.913087474,0.534673913,0.559728261,0.81136646,68.762,71.7796,72.7258,65.4116,0,0,0,0,0,0,1,1,1,0.002431987,0.0020737,0.003095955,0,0,0,0,0
1.059690071,3.139039862,0.181036832,0.049612374,40.54460607,0.398057619,0.883249359,RSN1541_CHICHI_TCU116-E,2.461308171,0.099777321,0.099777321,68.92583032,68.92583032,W24X76,W21X44,W14X193,8.980477575,1.096349621,2.040925314,3.75290275,0.519220407,0.282365449,0.626042234,1.466170265,0.427720318,0.326198261,0.340441854,10.1787,0.024219167,0.022085256,0.020678846,2.822981366,1.076097308,1.182368012,1.092375776,48.1063,42.0816,43.5018,50.0726,0,0,0,0,0,0,1,1,1,0.007952179,0.001882372,0.001949679,1,1,1,0,0
1.036346704,3.513295583,0.13930491,0.027208385,34.14265811,0.700130153,1.829869762,RSN575_SMART1.45_45M01EW,3.440982248,0.070457023,0.070457023,78.52811366,78.52811366,W24X55,W21X44,W14X120,18.93165627,1.38745626,2.069421921,4.005796566,0.500790435,0.258711766,0.612251472,1.178907358,0.470185466,0.30969235,0.343744284,15.7406,0.013698077,0.014929487,0.011123718,0.708100414,0.228422878,0.276612319,0.383403209,40.3586,36.783,45.7065,48.4304,0,0,0,0,0,0,1,1,1,0.004094987,0.002913583,0.001521731,0,0,0,0,0
1.241282458,3.141844635,0.198173546,0.061529458,22.78928866,0.565225399,0.570960856,RSN1148_KOCAELI_ARE000,11.7409354,0.094095542,0.094095542,70.64679484,70.64679484,W30X99,W24X55,W14X311,14.43618559,0.809591406,1.269521142,3.799465794,0.977756429,0.326699206,0.733323133,1.369349992,1.13762079,0.390313141,0.534715046,16.098,0.02319359,0.022741026,0.025994231,3.763664596,1.816376812,1.741475155,1.53501294,55.0747,55.4095,56.6352,54.6815,0,0,0,0,0,1,1,1,1,0.001963154,0.000419237,0.002013878,1,1,1,0,0
1.19421808,2.529626397,0.196889236,0.074092844,32.30207748,1.607427656,1.497938894,RSN779_LOMAP_LGP000,0.969196301,0.187857347,0.187857347,48.45311622,48.45311622,W24X68,W21X50,W14X159,31.88364757,1.187282693,1.999313181,3.146568307,0.597314163,0.379530321,0.705518505,1.014675837,0.622278175,0.44621415,0.417692997,14.567,0.015139103,0.01934359,0.016438462,1.263825052,0.377362836,0.434145963,0.540703934,47.5684,51.0866,53.5387,55.6188,0,0,0,0,0,0,1,1,1,0.006556538,0.006505506,0.005727372,0,0,0,0,0
1.120538092,2.79704124,0.108007643,0.012376824,24.07123652,0.389120765,1.657211916,RSN4854_CHUETSU_65020NS,10.50054351,0.121634473,0.121634473,48.14247305,48.14247305,W24X68,W21X44,W14X159,9.752090628,1.194308149,2.101953447,3.136465431,0.533093677,0.357261419,0.661989943,1.219567775,0.672779329,0.329856204,0.430188873,16.393,0.199997949,0.09584359,0.024652564,0.304792961,0.309091615,0.317875259,0.10481677,6.53173,19.1235,24.486,29.5872,1,1,1,1,1,1,1,1,1,0.903815385,0.96974359,0.363198718,1,1,1,1,-3
0.904224472,3.922243655,0.152832921,0.011802575,30.91123771,0.510165222,1.494650068,RSN882_LANDERS_FHS000,6.20294711,0.058648636,0.058648636,102.0070844,102.0070844,W21X55,W21X44,W14X120,13.03586364,1.448374569,2.246167229,4.565532878,0.402563291,0.198054531,0.534196482,0.962612411,0.493264273,0.130729379,0.145655597,11.2264,0.007628013,0.012544295,0.009520192,0.469039855,0.142009834,0.161079451,0.258459627,33.7752,34.4385,37.9885,43.5379,0,0,0,0,0,0,1,1,1,0.000819622,0.001123641,0.001195006,0,0,0,0,0
1.07919791,3.98015964,0.154997013,0.024709393,43.75625267,1.708912515,1.535248986,RSN827_CAPEMEND_FOR000,4.898536476,0.071487614,0.071487614,105.0150064,105.0150064,W21X55,W21X44,W14X120,52.6343178,1.448374571,2.418815918,4.632356651,0.446167855,0.232969521,0.637567048,0.881048811,0.693114868,0.200345825,0.275561036,24.6612,0.013845513,0.016247436,0.010417949,0.427021222,0.220842391,0.218585145,0.23998499,58.4933,61.4736,68.4694,70.9856,0,0,0,0,0,0,1,1,1,0.004889917,0.00463791,0.002607692,0,0,0,0,0
0.827768822,2.840346984,0.18508607,0.051168717,43.40695857,1.649891537,1.155042818,RSN82_SFERN_PHN180,10.66320499,0.090072102,0.090072102,56.42904615,56.42904615,W24X62,W18X40,W14X145,26.08994601,1.290991617,1.957287095,3.395687078,0.422916405,0.243770643,0.489028119,0.617965465,0.544284995,0.468741228,0.453851486,19.7682,0.020546795,0.020687179,0.016512179,0.759704969,0.338390269,0.285323499,0.393747412,41.6158,40.9387,42.7042,46.7159,0,0,0,0,0,0,1,1,1,0.011725385,0.008625897,0.006102436,0,0,0,0,0
1.27378745,2.941561893,0.164001055,0.056328604,19.12803324,0.919406397,0.833712096,RSN575_SMART1.45_45M01EW,4.229356822,0.094127351,0.094127351,57.38409973,57.38409973,W30X90,W21X50,W14X257,24.22253745,0.883978592,1.252830315,3.424302269,1.016727832,0.371984524,0.752526387,1.449010636,1.15685405,0.410757904,0.387008026,14.7215,0.005680128,0.008498077,0.008610897,1.119800725,0.333291925,0.33673913,0.604730849,56.2539,54.3473,50.1111,43.5744,0,0,0,0,0,0,0,1,1,6.35E-05,0.000221192,0.000276115,0,0,0,0,0
0.892472706,2.731280265,0.165963423,0.053604824,41.99213394,0.400096193,0.863830675,RSN4031_SANSIMEO_36695090,2.758829443,0.118386093,0.118386093,50.39056073,50.39056073,W24X76,W21X44,W14X193,6.828572552,1.096349622,2.166879002,3.208860985,0.411870116,0.278127569,0.52725379,0.973512284,0.395228426,0.228666325,0.219504001,8.37284,0.021081987,0.018910897,0.025022244,3.87515528,1.594386646,1.654531573,1.569076087,42.7156,36.7351,37.3761,44.2148,0,0,0,0,0,1,1,1,1,0.009529199,0.00644,0.008996346,1,1,1,0,0
0.917279184,3.668192222,0.150802451,0.036060327,24.68674576,0.831059868,1.448830352,RSN164_IMPVALL.H_H-CPE147,7.04240333,0.047155874,0.047155874,86.40361017,86.40361017,W21X55,W21X44,W14X120,20.23745015,1.448374573,1.089468531,4.201866516,0.841951059,0.21830279,0.541908927,0.676438474,0.930094591,0.222995316,0.272806635,13.1876,0.008552564,0.010542372,0.012782957,1.595646998,0.317336957,0.345201863,0.448354037,40.0263,37.4174,36.8407,39.0373,0,0,0,0,0,0,1,1,1,0.001353827,0.002025096,0.002373763,0,0,0,0,0
0.945552506,2.621976298,0.168378429,0.034857863,22.85974666,0.667215424,1.279461041,RSN1089_NORTHR_TPF360,15.74142933,0.114892765,0.114892765,48.00546799,48.00546799,W24X68,W21X44,W14X159,11.52231462,1.194308153,1.803870613,3.131999336,0.524179782,0.301900609,0.558612201,1.243319165,0.410364073,0.283934953,0.380392865,11.1478,0.010895833,0.013311731,0.012250769,1.862217909,0.466653727,0.405341615,0.576125776,58.797,67.6201,74.2069,71.7526,0,0,0,0,0,0,1,1,1,0.002187326,0.00171616,0.000895179,0,0,0,0,0
0.8908459,3.755753642,0.143142759,0.017003245,17.94996968,1.222246896,1.256444806,RSN5267_CHUETSU_NIG021NS,7.9563726,0.047235419,0.047235419,89.7498484,89.7498484,W24X55,W21X44,W14X132,30.1072504,1.354743777,1.532177116,4.28245856,0.581424882,0.208022071,0.526292708,1.110197225,0.431934952,0.189809195,0.271415931,15.4932,0.01209359,0.014435897,0.011332051,0.869104555,0.249298395,0.306218944,0.40752588,42.6537,44.3775,49.752,45.5273,0,0,0,0,0,0,1,1,1,0.002515654,0.002704853,0.002434269,0,0,0,0,0
